"","YEAR","ROUND","HSEED","HTEAM","LSEED","LTEAM","G","W","ADJOE","ADJDE","BARTHAG","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","X2P_O","X2P_D","X3P_O","X3P_D","X3PR","X3PRD","ADJ_T","WAB"
"1987",2024,1,11,"North Carolina State",13,"Samford",4,-7,2.3,-1.2,0.0666,-6.2,0.5,-4.4,-3.8,-1.6,-2.7,-3.9,-5.1,-5.4,0,-4.7,1,-7.4,-4.8,-4.69999999999999,-0.67
"1988",2024,1,11,"North Carolina State",13,"Charleston",3,-5,0.700000000000003,-4,0.0962000000000001,-1.7,-0.100000000000001,-0.600000000000001,1.5,-4.9,2.7,5.6,3.6,-2.5,-1,-0.199999999999996,1.1,-13.6,-1.6,-2.09999999999999,1
"1989",2024,1,11,"North Carolina State",14,"Morehead State",6,-4,7.3,-2.2,0.2092,-3.7,4.8,-4.8,2.4,-3.4,2.9,1.2,-0.800000000000004,-5.5,4.1,-0.699999999999996,3.8,-11.6,4.1,3.60000000000001,2.8
"1990",2024,1,11,"North Carolina State",14,"Oakland",2,-1,6.2,-3.39999999999999,0.2128,-1.4,-0.100000000000001,-2.5,1.6,-2,0.699999999999999,1.6,5.1,-1.7,-1,-0.5,1,-7.3,-5.40000000000001,1.10000000000001,3.6
"1991",2024,1,11,"North Carolina State",14,"Akron",4,-2,9,-0.399999999999991,0.2028,-1.3,1.9,-3.5,1.3,-0.899999999999999,3.7,-1.1,2.9,-4.7,-1.2,2.6,4.9,-8,-1.5,2.2,3.9
"1992",2024,1,11,"North Carolina State",14,"Colgate",3,-3,11.7,-0.599999999999994,0.2853,-2.7,3.3,-2.6,1.8,3.6,4.8,4.9,7.4,-3.2,0.799999999999997,-1.1,5,-4.8,-4.3,1.7,3.5
"1993",2024,1,11,"North Carolina State",15,"South Dakota State",5,0,6.40000000000001,-3.2,0.2145,-4.59999999999999,-0.299999999999997,-2.7,1.4,4.2,4,2.1,4.5,-5.8,0.5,-1.6,-0.300000000000004,-6.7,-11.8,0,6.8
"1994",2024,1,11,"North Carolina State",15,"Western Kentucky",6,0,8.8,-0.599999999999994,0.2043,-1.2,2.2,-4.6,-0.700000000000003,0.100000000000001,2.6,-0.399999999999999,-1.5,-2,1.2,0.200000000000003,2.7,2.5,-4.8,-7.19999999999999,6
"1995",2024,1,11,"North Carolina State",15,"Saint Peter's",5,3,17.2,1,0.3943,5.7,3.9,-5.9,-2.4,-6.5,-0.0999999999999979,-5.6,-10.4,7.7,3.1,0.700000000000003,3.4,2.4,0.799999999999997,3.90000000000001,8.2
"1996",2024,1,11,"North Carolina State",15,"Long Beach State",3,1,8.59999999999999,-6.8,0.3668,1.8,-0.700000000000003,-3.4,-0.600000000000001,-4.7,-0.300000000000001,-5.6,-0.700000000000003,0.399999999999999,-0.5,3.3,-0.200000000000003,5.2,-8.3,-3.5,7.4
"1997",2024,1,11,"North Carolina State",16,"Stetson",5,0,5.7,-12.8,0.4422,-2.7,-1.5,-2.1,4.4,1.1,-1.9,0.800000000000001,6,-2.4,-2.7,-1.9,0.399999999999999,-8.3,-2.1,1.90000000000001,6.2
"1998",2024,1,11,"North Carolina State",16,"Longwood",5,1,10,-3.59999999999999,0.3213,1.3,-0.799999999999997,-4.3,-1.7,-8.1,3.8,-7,-4.2,1.5,-1.4,0.399999999999999,0.299999999999997,5.2,-4.2,1.10000000000001,8
"1999",2024,1,11,"North Carolina State",16,"Grambling State",5,2,16.3,-4.8,0.5176,2.5,1.4,-6.8,-1.1,0.5,-3.4,-7.1,-2,3.1,1.1,0.5,1.2,3.7,1.9,3,7.4
"2000",2024,1,11,"North Carolina State",16,"Montana State",5,5,11.1,-4.59999999999999,0.3788,-3.2,-1.8,-3.1,-0.700000000000003,7.9,0.699999999999999,1.8,-5.1,-3.3,-4.6,-1.8,2.3,-7.9,-0.100000000000001,-0.599999999999994,12
"2001",2024,1,11,"North Carolina State",16,"Howard",4,4,9.5,-11.7,0.5068,-1.3,-0.399999999999999,-7.7,1.2,-4.8,-1.4,-9.7,-7.2,0.899999999999999,-1.3,-2.9,0.899999999999999,-5.4,2.09999999999999,0.200000000000003,11.5
"2002",2024,1,11,"North Carolina State",16,"Wagner",7,6,19,-3.8,0.5582,6.1,2.1,-2.2,0.899999999999999,-0.899999999999999,2.3,5.7,2,7.3,-1.4,3,5,-4.7,-5.90000000000001,6.60000000000001,11.1
"2003",2024,1,11,"Oregon",11,"New Mexico",0,-3,-1.5,4.09999999999999,-0.0778000000000001,0.799999999999997,3.5,0.9,-1.6,-4.7,0.100000000000001,-0.800000000000004,-0.700000000000003,1.3,2.4,0.200000000000003,3.7,6.9,-0.399999999999999,-5.7,-0.3
"2004",2024,1,11,"Oregon",12,"UAB",1,0,0.599999999999994,-6.7,0.1515,1.7,0.5,-1.9,1.8,-6.6,-3.9,-8.2,1.4,2.3,1.4,0.5,-0.700000000000003,5.4,-0.5,-0.600000000000009,4.1
"2005",2024,1,11,"Oregon",12,"James Madison",1,-8,1.3,-0.800000000000011,0.0368999999999999,-2.6,4.8,0.100000000000001,-1.9,-3.3,-0.5,-1.90000000000001,-2.3,-1.5,2.8,-2.9,5.7,-1.4,1.1,-2.7,-0.1
"2006",2024,1,11,"Oregon",12,"McNeese State",5,-7,2,-1.40000000000001,0.0625,-3.1,3.7,0.600000000000001,-5.1,-3.4,-3.3,-8.3,-1.1,-0.0999999999999943,5.3,-5.8,1.3,3.1,-11.9,1.8,0.7
"2007",2024,1,11,"Oregon",12,"Grand Canyon",2,-6,2.2,-0.200000000000003,0.0416,-0.200000000000003,5.6,-3,-2,-5.9,-2.5,-13,-2,0.400000000000006,7.2,-0.799999999999997,1.7,0.600000000000001,2.6,-0.900000000000006,0.0999999999999999
"2008",2024,1,11,"Oregon",13,"Yale",5,1,3.5,-0.5,0.0711999999999999,-0.5,1.8,0.700000000000001,1.9,0.300000000000001,3.1,5.4,3.8,0.200000000000003,2.8,-1,0.299999999999997,1.40000000000001,-5.2,2.5,3.9
"2009",2024,1,11,"Oregon",13,"Vermont",2,-5,8.8,0.899999999999991,0.1556,0,4.8,1,2.8,6.3,3.8,2.6,6.9,-0.399999999999999,5.2,0.100000000000001,2.8,-7.4,-0.299999999999997,3.8,2.6
"2010",2024,1,11,"Oregon",13,"Samford",2,-6,1.59999999999999,-2.80000000000001,0.0833999999999999,-5.1,1.5,-3.3,-3.8,-1.5,-4.9,-4.1,-4.2,-2.8,2.1,-5.7,0.399999999999999,-4.2,-3.9,-5.5,1.33
"2011",2024,1,11,"Oregon",13,"Charleston",1,-4,0,-5.60000000000001,0.113,-0.600000000000001,0.899999999999999,0.5,1.5,-4.8,0.5,5.4,4.5,0.100000000000001,1.1,-1.2,0.5,-10.4,-0.699999999999996,-2.90000000000001,3
"2012",2024,1,11,"Oregon",14,"Morehead State",4,-3,6.59999999999999,-3.80000000000001,0.226,-2.6,5.8,-3.7,2.4,-3.3,0.700000000000003,0.999999999999996,0.0999999999999943,-2.9,6.2,-1.7,3.2,-8.4,5,2.8,4.8
"2013",2024,1,11,"Oregon",14,"Oakland",0,0,5.5,-5,0.2296,-0.300000000000004,0.899999999999999,-1.4,1.6,-1.9,-1.5,1.4,6,0.900000000000006,1.1,-1.5,0.399999999999999,-4.09999999999999,-4.5,0.299999999999997,5.6
"2014",2024,1,11,"Oregon",14,"Akron",2,-1,8.3,-2,0.2196,-0.200000000000003,2.9,-2.4,1.3,-0.800000000000001,1.5,-1.3,3.8,-2.09999999999999,0.899999999999999,1.6,4.3,-4.8,-0.599999999999994,1.39999999999999,5.9
"2015",2024,1,11,"Oregon",14,"Colgate",1,-2,11,-2.2,0.3021,-1.6,4.3,-1.5,1.8,3.7,2.6,4.7,8.3,-0.599999999999994,2.9,-2.1,4.4,-1.59999999999999,-3.4,0.899999999999991,5.5
"2016",2024,1,11,"Oregon",15,"South Dakota State",3,1,5.7,-4.80000000000001,0.2313,-3.5,0.700000000000003,-1.6,1.4,4.3,1.8,1.9,5.4,-3.2,2.6,-2.6,-0.900000000000006,-3.5,-10.9,-0.800000000000011,8.8
"2017",2024,1,11,"Oregon",15,"Western Kentucky",4,1,8.09999999999999,-2.2,0.2211,-0.100000000000001,3.2,-3.5,-0.700000000000003,0.199999999999999,0.400000000000002,-0.600000000000001,-0.600000000000001,0.600000000000001,3.3,-0.799999999999997,2.09999999999999,5.7,-3.9,-8,8
"2018",2024,1,11,"Oregon",15,"Saint Peter's",3,4,16.5,-0.600000000000009,0.4111,6.8,4.9,-4.8,-2.4,-6.4,-2.3,-5.8,-9.5,10.3,5.2,-0.299999999999997,2.8,5.6,1.7,3.09999999999999,10.2
"2019",2024,1,11,"Oregon",15,"Long Beach State",1,2,7.89999999999999,-8.40000000000001,0.3836,2.9,0.299999999999997,-2.3,-0.600000000000001,-4.6,-2.5,-5.8,0.199999999999996,3,1.6,2.3,-0.800000000000004,8.4,-7.4,-4.30000000000001,9.4
"2020",2024,1,11,"Oregon",16,"Stetson",3,1,5,-14.4,0.459,-1.6,-0.5,-1,4.4,1.2,-4.1,0.599999999999998,6.9,0.200000000000003,-0.600000000000001,-2.9,-0.200000000000003,-5.09999999999999,-1.2,1.09999999999999,8.2
"2021",2024,1,11,"Oregon",16,"Longwood",3,2,9.3,-5.2,0.3381,2.4,0.200000000000003,-3.2,-1.7,-8,1.6,-7.2,-3.3,4.1,0.700000000000003,-0.600000000000001,-0.300000000000004,8.4,-3.3,0.299999999999997,10
"2022",2024,1,11,"Oregon",16,"Grambling State",3,3,15.6,-6.40000000000001,0.5344,3.59999999999999,2.4,-5.7,-1.1,0.599999999999998,-5.6,-7.3,-1.1,5.7,3.2,-0.5,0.599999999999994,6.9,2.8,2.19999999999999,9.4
"2023",2024,1,11,"Oregon",16,"Montana State",3,6,10.4,-6.2,0.3956,-2.1,-0.799999999999997,-2,-0.700000000000003,8,-1.5,1.6,-4.2,-0.699999999999996,-2.5,-2.8,1.7,-4.7,0.800000000000004,-1.40000000000001,14
"2024",2024,1,11,"Oregon",16,"Howard",2,5,8.8,-13.3,0.5236,-0.200000000000003,0.600000000000001,-6.6,1.2,-4.7,-3.6,-9.90000000000001,-6.3,3.5,0.800000000000004,-3.9,0.299999999999997,-2.2,3,-0.600000000000009,13.5
"2025",2024,1,11,"Oregon",16,"Wagner",5,7,18.3,-5.40000000000001,0.575,7.2,3.1,-1.1,0.899999999999999,-0.800000000000001,0.100000000000001,5.5,2.9,9.90000000000001,0.700000000000003,2,4.4,-1.5,-5,5.8,13.1
"2026",2024,1,11,"New Mexico",12,"UAB",1,3,2.09999999999999,-10.8,0.2293,0.899999999999999,-3,-2.8,3.4,-1.9,-4,-7.4,2.1,1,-1,0.299999999999997,-4.4,-1.5,-0.100000000000001,5.09999999999999,4.4
"2027",2024,1,11,"New Mexico",12,"James Madison",1,-5,2.8,-4.90000000000001,0.1147,-3.4,1.3,-0.799999999999999,-0.300000000000001,1.4,-0.600000000000001,-1.1,-1.6,-2.8,0.400000000000006,-3.1,2,-8.3,1.5,3,0.2
"2028",2024,1,11,"New Mexico",12,"McNeese State",5,-4,3.5,-5.5,0.1403,-3.9,0.200000000000003,-0.299999999999999,-3.5,1.3,-3.4,-7.5,-0.399999999999999,-1.4,2.90000000000001,-6,-2.4,-3.8,-11.5,7.5,1
"2029",2024,1,11,"New Mexico",12,"Grand Canyon",2,-3,3.7,-4.3,0.1194,-1,2.1,-3.9,-0.399999999999999,-1.2,-2.6,-12.2,-1.3,-0.899999999999999,4.8,-1,-2,-6.3,3,4.8,0.4
"2030",2024,1,11,"New Mexico",13,"Yale",5,4,5,-4.59999999999999,0.149,-1.3,-1.7,-0.199999999999999,3.5,5,3,6.2,4.5,-1.1,0.400000000000006,-1.2,-3.4,-5.5,-4.8,8.2,4.2
"2031",2024,1,11,"New Mexico",13,"Vermont",2,-2,10.3,-3.2,0.2334,-0.799999999999997,1.3,0.0999999999999996,4.4,11,3.7,3.4,7.6,-1.7,2.8,-0.100000000000001,-0.899999999999999,-14.3,0.100000000000001,9.5,2.9
"2032",2024,1,11,"New Mexico",13,"Samford",2,-3,3.09999999999999,-6.90000000000001,0.1612,-5.9,-2,-4.2,-2.2,3.2,-5,-3.3,-3.5,-4.1,-0.299999999999997,-5.9,-3.3,-11.1,-3.5,0.200000000000003,1.63
"2033",2024,1,11,"New Mexico",13,"Charleston",1,-1,1.5,-9.7,0.1908,-1.4,-2.6,-0.4,3.1,-0.100000000000001,0.399999999999999,6.2,5.2,-1.2,-1.3,-1.4,-3.2,-17.3,-0.299999999999997,2.8,3.3
"2034",2024,1,11,"New Mexico",14,"Morehead State",4,0,8.09999999999999,-7.90000000000001,0.3038,-3.4,2.3,-4.6,4,1.4,0.600000000000001,1.8,0.799999999999997,-4.2,3.8,-1.9,-0.5,-15.3,5.4,8.5,5.1
"2035",2024,1,11,"New Mexico",14,"Oakland",0,3,7,-9.09999999999999,0.3074,-1.1,-2.6,-2.3,3.2,2.8,-1.6,2.2,6.7,-0.399999999999999,-1.3,-1.7,-3.3,-11,-4.1,6,5.9
"2036",2024,1,11,"New Mexico",14,"Akron",2,2,9.8,-6.09999999999999,0.2974,-1,-0.600000000000001,-3.3,2.9,3.9,1.4,-0.5,4.5,-3.4,-1.5,1.4,0.600000000000001,-11.7,-0.199999999999996,7.09999999999999,6.2
"2037",2024,1,11,"New Mexico",14,"Colgate",1,1,12.5,-6.3,0.3799,-2.4,0.799999999999997,-2.4,3.4,8.4,2.5,5.5,9,-1.9,0.5,-2.3,0.700000000000003,-8.5,-3,6.59999999999999,5.8
"2038",2024,1,11,"New Mexico",15,"South Dakota State",3,4,7.2,-8.90000000000001,0.3091,-4.3,-2.8,-2.5,3,9,1.7,2.7,6.1,-4.5,0.200000000000003,-2.8,-4.6,-10.4,-10.5,4.89999999999999,9.1
"2039",2024,1,11,"New Mexico",15,"Western Kentucky",4,4,9.59999999999999,-6.3,0.2989,-0.899999999999999,-0.299999999999997,-4.4,0.899999999999999,4.9,0.300000000000001,0.200000000000003,0.100000000000001,-0.700000000000003,0.900000000000006,-1,-1.6,-1.2,-3.5,-2.3,8.3
"2040",2024,1,11,"New Mexico",15,"Saint Peter's",3,7,18,-4.7,0.4889,6,1.4,-5.7,-0.800000000000001,-1.7,-2.4,-5,-8.8,9,2.8,-0.5,-0.899999999999999,-1.3,2.1,8.8,10.5
"2041",2024,1,11,"New Mexico",15,"Long Beach State",1,5,9.39999999999999,-12.5,0.4614,2.1,-3.2,-3.2,1,0.100000000000001,-2.6,-5,0.899999999999999,1.7,-0.799999999999997,2.1,-4.5,1.5,-7,1.39999999999999,9.7
"2042",2024,1,11,"New Mexico",16,"Stetson",3,4,6.5,-18.5,0.5368,-2.4,-4,-1.9,6,5.9,-4.2,1.4,7.6,-1.1,-3,-3.1,-3.9,-12,-0.799999999999997,6.8,8.5
"2043",2024,1,11,"New Mexico",16,"Longwood",3,5,10.8,-9.3,0.4159,1.6,-3.3,-4.1,-0.100000000000001,-3.3,1.5,-6.4,-2.6,2.8,-1.7,-0.800000000000004,-4,1.5,-2.9,6,10.3
"2044",2024,1,11,"New Mexico",16,"Grambling State",3,6,17.1,-10.5,0.6122,2.8,-1.1,-6.6,0.5,5.3,-5.7,-6.5,-0.399999999999999,4.4,0.800000000000004,-0.700000000000003,-3.1,0,3.2,7.89999999999999,9.7
"2045",2024,1,11,"New Mexico",16,"Montana State",3,9,11.9,-10.3,0.4734,-2.9,-4.3,-2.9,0.899999999999999,12.7,-1.6,2.4,-3.5,-2,-4.9,-3,-2,-11.6,1.2,4.3,14.3
"2046",2024,1,11,"New Mexico",16,"Howard",2,8,10.3,-17.4,0.6014,-1,-2.9,-7.5,2.8,0,-3.7,-9.1,-5.6,2.2,-1.59999999999999,-4.1,-3.4,-9.1,3.4,5.09999999999999,13.8
"2047",2024,1,11,"New Mexico",16,"Wagner",5,10,19.8,-9.5,0.6528,6.4,-0.399999999999999,-2,2.5,3.9,0,6.3,3.6,8.6,-1.7,1.8,0.700000000000003,-8.4,-4.6,11.5,13.4
"2048",2024,1,12,"UAB",12,"James Madison",0,-8,0.700000000000003,5.89999999999999,-0.1146,-4.3,4.3,2,-3.7,3.3,3.4,6.3,-3.7,-3.8,1.40000000000001,-3.4,6.4,-6.8,1.6,-2.09999999999999,-4.2
"2049",2024,1,12,"UAB",12,"McNeese State",4,-7,1.40000000000001,5.3,-0.089,-4.8,3.2,2.5,-6.9,3.2,0.600000000000001,-0.100000000000001,-2.5,-2.4,3.90000000000001,-6.3,2,-2.3,-11.4,2.40000000000001,-3.4
"2050",2024,1,12,"UAB",12,"Grand Canyon",1,-6,1.60000000000001,6.5,-0.1099,-1.9,5.1,-1.1,-3.8,0.699999999999996,1.4,-4.8,-3.4,-1.9,5.8,-1.3,2.4,-4.8,3.1,-0.299999999999997,-4
"2051",2024,1,12,"UAB",13,"Yale",4,1,2.90000000000001,6.2,-0.0803,-2.2,1.3,2.6,0.100000000000001,6.9,7,13.6,2.4,-2.1,1.40000000000001,-1.5,1,-4,-4.7,3.10000000000001,-0.2
"2052",2024,1,12,"UAB",13,"Vermont",1,-5,8.2,7.59999999999999,0.00409999999999999,-1.7,4.3,2.9,1,12.9,7.7,10.8,5.5,-2.7,3.8,-0.399999999999999,3.5,-12.8,0.200000000000003,4.40000000000001,-1.5
"2053",2024,1,12,"UAB",13,"Samford",1,-6,1,3.89999999999999,-0.0681,-6.8,1,-1.4,-5.6,5.1,-1,4.1,-5.6,-5.1,0.700000000000003,-6.2,1.1,-9.6,-3.4,-4.89999999999999,-2.77
"2054",2024,1,12,"UAB",13,"Charleston",0,-4,-0.599999999999994,1.09999999999999,-0.0385,-2.3,0.399999999999999,2.4,-0.299999999999997,1.8,4.4,13.6,3.1,-2.2,-0.299999999999997,-1.7,1.2,-15.8,-0.199999999999996,-2.3,-1.1
"2055",2024,1,12,"UAB",14,"Morehead State",3,-3,6,2.89999999999999,0.0745,-4.3,5.3,-1.8,0.600000000000001,3.3,4.6,9.2,-1.3,-5.2,4.8,-2.2,3.9,-13.8,5.5,3.40000000000001,0.7
"2056",2024,1,12,"UAB",14,"Oakland",-1,0,4.90000000000001,1.7,0.0781,-2,0.399999999999999,0.5,-0.199999999999999,4.7,2.4,9.6,4.6,-1.4,-0.299999999999997,-2,1.1,-9.5,-4,0.900000000000006,1.5
"2057",2024,1,12,"UAB",14,"Akron",1,-1,7.7,4.7,0.0680999999999999,-1.9,2.4,-0.5,-0.5,5.8,5.4,6.9,2.4,-4.4,-0.5,1.1,5,-10.2,-0.0999999999999943,2,1.8
"2058",2024,1,12,"UAB",14,"Colgate",0,-2,10.4,4.5,0.1506,-3.3,3.8,0.399999999999999,0,10.3,6.5,12.9,6.9,-2.9,1.5,-2.6,5.1,-7,-2.9,1.5,1.4
"2059",2024,1,12,"UAB",15,"South Dakota State",2,1,5.10000000000001,1.89999999999999,0.0798,-5.2,0.200000000000003,0.300000000000001,-0.399999999999999,10.9,5.7,10.1,4,-5.5,1.2,-3.1,-0.200000000000003,-8.9,-10.4,-0.200000000000003,4.7
"2060",2024,1,12,"UAB",15,"Western Kentucky",3,1,7.5,4.5,0.0696,-1.8,2.7,-1.6,-2.5,6.8,4.3,7.6,-2,-1.7,1.90000000000001,-1.3,2.8,0.300000000000001,-3.4,-7.39999999999999,3.9
"2061",2024,1,12,"UAB",15,"Saint Peter's",2,4,15.9,6.09999999999999,0.2596,5.1,4.4,-2.9,-4.2,0.199999999999996,1.6,2.4,-10.9,8,3.8,-0.799999999999997,3.5,0.199999999999999,2.2,3.7,6.1
"2062",2024,1,12,"UAB",15,"Long Beach State",0,2,7.3,-1.7,0.2321,1.2,-0.200000000000003,-0.400000000000002,-2.4,2,1.4,2.4,-1.2,0.699999999999996,0.200000000000003,1.8,-0.100000000000001,3,-6.9,-3.7,5.3
"2063",2024,1,12,"UAB",16,"Stetson",2,1,4.40000000000001,-7.7,0.3075,-3.3,-1,0.899999999999999,2.6,7.8,-0.199999999999999,8.8,5.5,-2.1,-2,-3.4,0.5,-10.5,-0.699999999999996,1.7,4.1
"2064",2024,1,12,"UAB",16,"Longwood",2,2,8.7,1.5,0.1866,0.700000000000003,-0.299999999999997,-1.3,-3.5,-1.40000000000001,5.5,1,-4.7,1.8,-0.699999999999996,-1.1,0.399999999999999,3,-2.8,0.900000000000006,5.9
"2065",2024,1,12,"UAB",16,"Grambling State",2,3,15,0.299999999999997,0.3829,1.9,1.9,-3.8,-2.9,7.2,-1.7,0.899999999999999,-2.5,3.4,1.8,-1,1.3,1.5,3.3,2.8,5.3
"2066",2024,1,12,"UAB",16,"Montana State",2,6,9.8,0.5,0.2441,-3.8,-1.3,-0.100000000000001,-2.5,14.6,2.4,9.8,-5.6,-3,-3.9,-3.3,2.4,-10.1,1.3,-0.799999999999997,9.9
"2067",2024,1,12,"UAB",16,"Howard",1,5,8.2,-6.60000000000001,0.3721,-1.9,0.100000000000001,-4.7,-0.599999999999998,1.9,0.300000000000001,-1.7,-7.7,1.2,-0.599999999999994,-4.4,1,-7.6,3.5,0,9.4
"2068",2024,1,12,"UAB",16,"Wagner",4,7,17.7,1.3,0.4235,5.5,2.6,0.799999999999999,-0.899999999999999,5.8,4,13.7,1.5,7.6,-0.699999999999996,1.5,5.1,-6.9,-4.5,6.40000000000001,9
"2069",2024,1,12,"James Madison",12,"McNeese State",4,1,0.700000000000003,-0.599999999999994,0.0256000000000001,-0.5,-1.09999999999999,0.5,-3.2,-0.100000000000001,-2.8,-6.4,1.2,1.40000000000001,2.5,-2.9,-4.4,4.5,-13,4.5,0.8
"2070",2024,1,12,"James Madison",12,"Grand Canyon",1,2,0.900000000000006,0.600000000000009,0.00470000000000004,2.4,0.800000000000004,-3.1,-0.0999999999999979,-2.6,-2,-11.1,0.300000000000004,1.90000000000001,4.4,2.1,-4,2,1.5,1.8,0.2
"2071",2024,1,12,"James Madison",13,"Yale",4,9,2.2,0.300000000000011,0.0343,2.1,-3,0.6,3.8,3.6,3.6,7.3,6.1,1.7,0,1.9,-5.4,2.8,-6.3,5.2,4
"2072",2024,1,12,"James Madison",13,"Vermont",1,3,7.5,1.7,0.1187,2.6,0,0.899999999999999,4.7,9.6,4.3,4.5,9.2,1.1,2.4,3,-2.9,-6,-1.4,6.5,2.7
"2073",2024,1,12,"James Madison",13,"Samford",1,2,0.299999999999997,-2,0.0465,-2.5,-3.3,-3.4,-1.9,1.8,-4.4,-2.2,-1.9,-1.3,-0.700000000000003,-2.8,-5.3,-2.8,-5,-2.8,1.43
"2074",2024,1,12,"James Madison",13,"Charleston",0,4,-1.3,-4.8,0.0761000000000001,2,-3.9,0.399999999999999,3.4,-1.5,1,7.3,6.8,1.6,-1.7,1.7,-5.2,-9,-1.8,-0.200000000000003,3.1
"2075",2024,1,12,"James Madison",14,"Morehead State",3,5,5.3,-3,0.1891,0,1,-3.8,4.3,0,1.2,2.9,2.4,-1.4,3.4,1.2,-2.5,-7,3.9,5.5,4.9
"2076",2024,1,12,"James Madison",14,"Oakland",-1,8,4.2,-4.19999999999999,0.1927,2.3,-3.9,-1.5,3.5,1.4,-1,3.3,8.3,2.40000000000001,-1.7,1.4,-5.3,-2.7,-5.6,3,5.7
"2077",2024,1,12,"James Madison",14,"Akron",1,7,7,-1.19999999999999,0.1827,2.4,-1.9,-2.5,3.2,2.5,2,0.600000000000001,6.1,-0.599999999999994,-1.90000000000001,4.5,-1.4,-3.4,-1.7,4.09999999999999,6
"2078",2024,1,12,"James Madison",14,"Colgate",0,6,9.7,-1.39999999999999,0.2652,1,-0.5,-1.6,3.7,7,3.1,6.6,10.6,0.900000000000006,0.0999999999999943,0.799999999999997,-1.3,-0.199999999999996,-4.5,3.59999999999999,5.6
"2079",2024,1,12,"James Madison",15,"South Dakota State",2,9,4.40000000000001,-4,0.1944,-0.899999999999999,-4.09999999999999,-1.7,3.3,7.6,2.3,3.8,7.7,-1.7,-0.200000000000003,0.299999999999997,-6.6,-2.1,-12,1.89999999999999,8.9
"2080",2024,1,12,"James Madison",15,"Western Kentucky",3,9,6.8,-1.39999999999999,0.1842,2.5,-1.59999999999999,-3.6,1.2,3.5,0.900000000000002,1.3,1.7,2.1,0.5,2.1,-3.6,7.1,-5,-5.3,8.1
"2081",2024,1,12,"James Madison",15,"Saint Peter's",2,12,15.2,0.200000000000003,0.3742,9.4,0.100000000000001,-4.9,-0.5,-3.1,-1.8,-3.9,-7.2,11.8,2.4,2.6,-2.9,7,0.600000000000001,5.8,10.3
"2082",2024,1,12,"James Madison",15,"Long Beach State",0,10,6.59999999999999,-7.59999999999999,0.3467,5.5,-4.5,-2.4,1.3,-1.3,-2,-3.9,2.5,4.5,-1.2,5.2,-6.5,9.8,-8.5,-1.60000000000001,9.5
"2083",2024,1,12,"James Madison",16,"Stetson",2,9,3.7,-13.6,0.4221,1,-5.3,-1.1,6.3,4.5,-3.6,2.5,9.2,1.7,-3.40000000000001,0,-5.9,-3.7,-2.3,3.8,8.3
"2084",2024,1,12,"James Madison",16,"Longwood",2,10,8,-4.39999999999999,0.3012,5,-4.59999999999999,-3.3,0.199999999999999,-4.7,2.1,-5.3,-1,5.6,-2.1,2.3,-6,9.8,-4.4,3,10.1
"2085",2024,1,12,"James Madison",16,"Grambling State",2,11,14.3,-5.59999999999999,0.4975,6.2,-2.4,-5.8,0.800000000000001,3.9,-5.1,-5.4,1.2,7.2,0.399999999999999,2.4,-5.1,8.3,1.7,4.89999999999999,9.5
"2086",2024,1,12,"James Madison",16,"Montana State",2,14,9.09999999999999,-5.39999999999999,0.3587,0.5,-5.59999999999999,-2.1,1.2,11.3,-1,3.5,-1.9,0.800000000000004,-5.3,0.100000000000001,-4,-3.3,-0.299999999999997,1.3,14.1
"2087",2024,1,12,"James Madison",16,"Howard",1,13,7.5,-12.5,0.4867,2.4,-4.2,-6.7,3.1,-1.4,-3.1,-8,-4,5,-2,-1,-5.4,-0.799999999999997,1.9,2.09999999999999,13.6
"2088",2024,1,12,"James Madison",16,"Wagner",4,15,17,-4.59999999999999,0.5381,9.8,-1.7,-1.2,2.8,2.5,0.600000000000001,7.4,5.2,11.4,-2.1,4.9,-1.3,-0.100000000000001,-6.1,8.5,13.2
"2089",2024,1,12,"McNeese State",12,"Grand Canyon",-3,1,0.200000000000003,1.2,-0.0209,2.9,1.9,-3.6,3.1,-2.5,0.799999999999997,-4.7,-0.899999999999999,0.5,1.9,5,0.399999999999999,-2.5,14.5,-2.7,-0.6
"2090",2024,1,12,"McNeese State",13,"Yale",0,8,1.5,0.900000000000006,0.00869999999999993,2.6,-1.90000000000001,0.0999999999999996,7,3.7,6.4,13.7,4.9,0.299999999999997,-2.5,4.8,-1,-1.7,6.7,0.700000000000003,3.2
"2091",2024,1,12,"McNeese State",13,"Vermont",-3,2,6.8,2.3,0.0931,3.1,1.09999999999999,0.399999999999999,7.9,9.7,7.1,10.9,8,-0.300000000000004,-0.100000000000001,5.9,1.5,-10.5,11.6,2,1.9
"2092",2024,1,12,"McNeese State",13,"Samford",-3,1,-0.400000000000006,-1.40000000000001,0.0208999999999999,-2,-2.2,-3.9,1.3,1.9,-1.6,4.2,-3.1,-2.7,-3.2,0.100000000000001,-0.899999999999999,-7.3,8,-7.3,0.63
"2093",2024,1,12,"McNeese State",13,"Charleston",-4,3,-2,-4.2,0.0505,2.5,-2.8,-0.100000000000001,6.6,-1.4,3.8,13.7,5.6,0.199999999999996,-4.2,4.6,-0.799999999999997,-13.5,11.2,-4.7,2.3
"2094",2024,1,12,"McNeese State",14,"Morehead State",-1,4,4.59999999999999,-2.40000000000001,0.1635,0.5,2.09999999999999,-4.3,7.5,0.100000000000001,4,9.3,1.2,-2.8,0.899999999999999,4.1,1.9,-11.5,16.9,1,4.1
